i,j,r,A_Z,B
24,37,12.0415945788,0.122625961143,0.0136059572863
24,38,13.0384048104,0.109566564086,0.0126548714956
24,39,14.0356688476,0.0973655901014,0.0118604390774
24,40,15.0332963784,0.0858818987982,0.011194833267
24,41,16.0312195419,0.0750024014737,0.0106370943855
24,42,17.0293863659,0.0646268808432,0.0101718852676
24,43,18.0277563773,0.0546722629352,0.00978719426891
24,44,19.0262975904,0.0450619080196,0.00947431415597
24,45,20.0249843945,0.0357298505767,0.00922622623927
24,46,21.0237960416,0.0266132764919,0.00903812760355
24,47,22.0227155455,0.0176556796469,0.00890610725431
24,48,23.0217288664,0.00880196854548,0.00882795170056
24,49,24.0208242989,0.0,0.00440098427274
25,0,25.0,0.0,0.00408738322874
25,1,24.0,0.00817476645748,0.00819808929024
25,2,23.0,0.0163961726092,0.00826818098034
25,3,22.0,0.0247111048168,0.00838647931523
25,4,21.0,0.0331690791811,0.00855475308879
25,5,20.0,0.0418205209941,0.00877624535353
25,6,19.0,0.0507214342207,0.00905481564501
25,7,18.0,0.0599299653438,0.00939618560281
25,8,17.0,0.0695135639229,0.00980729579866
25,9,16.0,0.0795442600653,0.0102977497957
25,10,15.0,0.0901087128826,0.0108795768287
25,11,14.0,0.101303013359,0.0115691338458
25,12,13.0,0.113246536631,0.0123877311086
25,13,12.0,0.126077996179,0.0133647062595
25,14,11.0,0.139975443957,0.0145401706004
25,15,10.0,0.155157817355,0.015971452392
25,16,9.0,0.171917825628,0.0177421051328
25,17,8.0,0.190641513698,0.0199798994851
25,18,7.0,0.21187713215,0.0228896312361
25,19,6.0,0.236420317277,0.0268238734353
25,20,5.0,0.265524465128,0.03244845289
25,21,4.0,0.301316864902,0.0411941920043
25,22,3.0,0.347912556518,0.056689200009
25,23,2.0,0.414695046356,0.0900238502605
25,24,1.0,0.527960116797,0.181575040288
25,25,0.0,0.777845056701,0.000159821866688
25,26,1.0,0.527734094546,0.181801552884
25,27,2.0,0.414242020679,0.0902518535129
25,28,3.0,0.34723052581,0.0569196858526
25,29,4.0,0.300402862895,0.0414281833378
25,30,5.0,0.264374443319,0.0326869766222
25,31,6.0,0.235029254661,0.0270679993547
25,32,7.0,0.21023883988,0.0231404468907
25,33,8.0,0.188748795075,0.0202385487179
25,34,9.0,0.169762203714,0.0180097658633
25,35,10.0,0.152729739433,0.0162493748823
25,36,11.0,0.137263932631,0.0148296593319
25,37,12.0,0.123070890119,0.0136671582912
25,38,13.0,0.109930064952,0.0127046235349
25,39,14.0,0.0976620614723,0.0119020630565
25,40,15.0,0.0861263183315,0.0112302535085
25,41,16.0,0.0752018883753,0.0106680406031
25,42,17.0,0.0647905210185,0.0101992286699
25,43,18.0,0.054803662756,0.00981199651638
25,44,19.0,0.0451667078799,0.00949696836194
25,45,20.0,0.0358098568858,0.00924748785356
25,46,21.0,0.0266718191487,0.00905815826412
25,47,22.0,0.017693590736,0.00892551896815
25,48,23.0,0.00882080407661,0.00884679826199
25,49,24.0,0.0,0.0044104020383
26,0,25.0199920064,0.0,0.0040723563148
26,1,24.0208242989,0.0081447126296,0.00816789252246
26,2,23.0217288664,0.0163354403369,0.00823807322608
26,3,22.0227155455,0.0246194728257,0.00835615271378
26,4,21.0237960416,0.0330445978722,0.0085243853533
26,5,20.0249843945,0.0416625714744,0.00874545541907
26,6,19.0262975904,0.0505264828213,0.00902365693679
26,7,18.0277563773,0.0596965744507,0.00936412481443
26,8,17.0293863659,0.0692360565758,0.0097741469288
26,9,16.0312195419,0.0792195294408,0.0102626755985
26,10,15.0332963784,0.0897277909797,0.0108419205312
26,11,14.0356688476,0.100859393879,0.0115274127061
26,12,13.0384048104,0.112725506233,0.012340270469
26,13,12.0415945788,0.125465868546,0.013308492575
26,14,11.0453610172,0.139246026096,0.0144709921123
26,15,10.0498756211,0.154280958021,0.0158820499664
26,16,9.05538513814,0.170840497477,0.0176205482303
26,17,8.0622577483,0.189289991742,0.0198040288807
26,18,7.07106781187,0.210120860612,0.0226156065048
26,19,6.0827625303,0.234038316936,0.0263526304408
26,20,5.09901951359,0.262072535918,0.0315214093278
26,21,4.12310562562,0.295809424723,0.0390142120115
26,22,3.16227766017,0.33770784608,0.0503987924056
26,23,2.2360679775,0.391345475671,0.0681805886797
26,24,1.41421356237,0.459537255387,0.0966019642961
26,25,1.0,0.527734094546,0.181801552884
26,26,1.41421356237,0.459312045416,0.096760515922
26,27,2.2360679775,0.390894060627,0.0683824794944
26,28,3.16227766017,0.337028263645,0.0506152892503
26,29,4.12310562562,0.294898667242,0.0392389855224
26,30,5.09901951359,0.260926633175,0.0317530348594
26,31,6.0827625303,0.232652180303,0.026591125334
26,32,7.07106781187,0.208488418001,0.0228615669038
26,33,8.0622577483,0.187403954709,0.0200583079919
26,34,9.05538513814,0.168692543685,0.0178841765902
26,35,10.0498756211,0.151861422011,0.0161561633812
26,36,11.0453610172,0.136544122408,0.0147568437141
26,37,12.0415945788,0.122469306474,0.013607424138
26,38,13.0384048104,0.109420744129,0.0126537429453
26,39,14.0356688476,0.097231177127,0.0118569928873
26,40,15.0332963784,0.0857594246801,0.0111893179008
26,41,16.0312195419,0.0748923366609,0.0106297402549
26,42,17.0293863659,0.0645296520997,0.0101629114502
26,43,18.0277563773,0.0545882364586,0.00977681498207
26,44,19.0262975904,0.0449914038581,0.00946274105564
26,45,20.0249843945,0.0356731299601,0.00921367236016
26,46,21.0237960416,0.026570552481,0.0090248069213
26,47,22.0227155455,0.0176271086925,0.00889223705047
26,48,23.0217288664,0.00878765702493,0.00881375037241
26,49,24.0208242989,0.0,0.00439382851247
27,0,25.079872408,0.0,0.00403432186202
27,1,24.0831891576,0.00806864372405,0.00809182196927
27,2,23.0867927612,0.0161824475635,0.0081614602631
27,3,22.0907220344,0.0243867482768,0.00827892300631
27,4,21.0950231097,0.0327293394221,0.00844585924101
27,5,20.0997512422,0.0412586842101,0.00866532367756
27,6,19.1049731745,0.0500284156774,0.00894091443669
27,7,18.1107702763,0.059093793062,0.00927798146825
27,8,17.1172427686,0.0685185658326,0.00968295276393
27,9,16.1245154966,0.0783700101423,0.0101647040059
27,10,15.1327459504,0.0887284120685,0.0107342246214
27,11,14.1421356237,0.0996812649425,0.0114063403268
27,12,13.152946438,0.111335907037,0.0122000509184
27,13,12.1655250606,0.123813945676,0.0131410861219
27,14,11.1803398875,0.137268218549,0.0142637098385
27,15,10.1980390272,0.151879491155,0.0156153488314
27,16,9.21954445729,0.167880197902,0.0172618960891
27,17,8.24621125124,0.185557095181,0.0192976430039
27,18,7.28010988928,0.205285469035,0.0218591017324
27,19,6.32455532034,0.227539553938,0.0251471590455
27,20,5.38516480713,0.252925765718,0.0294560758214
27,21,4.472135955,0.282140451992,0.0352048060293
27,22,3.60555127546,0.315771989115,0.0429512467413
27,23,2.82842712475,0.353441754861,0.0534401476449
27,24,2.2360679775,0.391117496737,0.0682845159708
27,25,2.0,0.414242020679,0.0902518535129
27,26,2.2360679775,0.390894060627,0.0683824794944
27,27,2.82842712475,0.352993912766,0.0535960763337
27,28,3.60555127546,0.315097762585,0.0431367679825
27,29,4.472135955,0.281236909252,0.0354073279721
27,30,5.38516480713,0.251788905788,0.0296704565209
27,31,6.32455532034,0.226164415376,0.0253714470557
27,32,7.28010988928,0.203665937493,0.0220927746997
27,33,8.24621125124,0.183686062076,0.0195409192872
27,34,9.21954445729,0.165749292225,0.0175153900229
27,35,10.1980390272,0.149479282518,0.0158799496773
27,36,11.1803398875,0.134587873987,0.0145404836743
27,37,12.1655250606,0.12084146924,0.0134312675947
27,38,13.152946438,0.108057721723,0.0125050057125
27,39,14.1421356237,0.0960824782261,0.0117275869276
27,40,15.1327459504,0.0847923217176,0.0110734196715
27,41,16.1245154966,0.0740783814884,0.0105236753836
27,42,17.1172427686,0.0638510575802,0.0100636998088
27,43,18.1107702763,0.0540282271205,0.00968271589178
27,44,19.1049731745,0.0445401144727,0.0093720759256
27,45,20.0997512422,0.0353207066157,0.00912563091769
27,46,21.0950231097,0.0263117132251,0.00893834588976
27,47,22.0907220344,0.0174566345282,0.00880700554122
27,48,23.0867927612,0.008703238562,0.00872900406071
27,49,24.0831891576,0.0,0.004351619281
28,0,25.179356624,0.0,0.00397396680495
28,1,24.1867732449,0.00794793360989,0.00797074848946
28,2,23.1948270095,0.0159389579164,0.0080397848796
28,3,22.2036033112,0.0240172814964,0.00815581111362
28,4,21.2132034356,0.0322273273295,0.00832084049323
28,5,20.2237484162,0.0406169623402,0.00853720672323
28,6,19.2353840617,0.0492347026163,0.0088086933894
28,7,18.2482875909,0.0581351303312,0.00913973546399
28,8,17.2626765016,0.0673744035504,0.00953663864453
28,9,16.2788205961,0.0770179515435,0.0100069883038
28,10,15.2970585408,0.0871345822094,0.0105610411193
28,11,14.3178210633,0.0978065968281,0.0112114969354
28,12,13.3416640641,0.109122911298,0.0119752532697
28,13,12.3693168769,0.121191784138,0.0128738469801
28,14,11.401754251,0.134133411269,0.0139359761897
28,15,10.4403065089,0.148095232796,0.0151991970926
28,16,9.48683298051,0.163243707796,0.0167139391245
28,17,8.54400374532,0.179779902702,0.0185472608199
28,18,7.61577310586,0.197924366408,0.020788775563
28,19,6.7082039325,0.217916264829,0.023555341579
28,20,5.83095189485,0.239950521024,0.0269936545662
28,21,5.0,0.26406252448,0.0312731186795
28,22,4.24264068712,0.289797903525,0.0365665327404
28,23,3.60555127546,0.315540119644,0.0430189481297
28,24,3.16227766017,0.33724895602,0.0505485690931
