n, F
12129,-27.3411567352
12130,-27.3411569314
12131,-27.3411571276
12132,-27.3411573239
12133,-27.3411575203
12134,-27.3411577167
12135,-27.3411579132
12136,-27.3411581098
12137,-27.3411583064
12138,-27.3411585031
12139,-27.3411586998
12140,-27.3411588966
12141,-27.3411590934
12142,-27.3411592903
12143,-27.3411594873
12144,-27.3411596843
12145,-27.3411598814
12146,-27.3411600785
12147,-27.3411602757
12148,-27.341160473
12149,-27.3411606703
12150,-27.3411608677
12151,-27.3411610651
12152,-27.3411612627
12153,-27.3411614602
12154,-27.3411616578
12155,-27.3411618555
12156,-27.3411620533
12157,-27.3411622511
12158,-27.3411624489
12159,-27.3411626468
12160,-27.3411628448
12161,-27.3411630429
12162,-27.341163241
12163,-27.3411634391
12164,-27.3411636373
12165,-27.3411638356
12166,-27.341164034
12167,-27.3411642324
12168,-27.3411644308
12169,-27.3411646293
12170,-27.3411648279
12171,-27.3411650266
12172,-27.3411652253
12173,-27.341165424
12174,-27.3411656228
12175,-27.3411658217
12176,-27.3411660207
12177,-27.3411662197
12178,-27.3411664187
12179,-27.3411666178
12180,-27.341166817
12181,-27.3411670163
12182,-27.3411672156
12183,-27.3411674149
12184,-27.3411676144
12185,-27.3411678138
12186,-27.3411680134
12187,-27.341168213
12188,-27.3411684126
12189,-27.3411686124
12190,-27.3411688122
12191,-27.341169012
12192,-27.3411692119
12193,-27.3411694119
12194,-27.3411696119
12195,-27.341169812
12196,-27.3411700121
12197,-27.3411702124
12198,-27.3411704126
12199,-27.341170613
12200,-27.3411708133
12201,-27.3411710138
12202,-27.3411712143
12203,-27.3411714149
12204,-27.3411716155
12205,-27.3411718162
12206,-27.341172017
12207,-27.3411722178
12208,-27.3411724187
12209,-27.3411726196
12210,-27.3411728206
12211,-27.3411730217
12212,-27.3411732228
12213,-27.341173424
12214,-27.3411736252
12215,-27.3411738265
12216,-27.3411740279
12217,-27.3411742293
12218,-27.3411744308
12219,-27.3411746323
12220,-27.3411748339
12221,-27.3411750356
12222,-27.3411752373
12223,-27.3411754391
12224,-27.341175641
12225,-27.3411758429
12226,-27.3411760449
12227,-27.3411762469
12228,-27.341176449
12229,-27.3411766512
12230,-27.3411768534
12231,-27.3411770557
12232,-27.341177258
12233,-27.3411774604
12234,-27.3411776629
12235,-27.3411778654
12236,-27.341178068
12237,-27.3411782706
12238,-27.3411784733
12239,-27.3411786761
12240,-27.341178879
12241,-27.3411790818
12242,-27.3411792848
12243,-27.3411794878
12244,-27.3411796909
12245,-27.341179894
12246,-27.3411800972
12247,-27.3411803005
12248,-27.3411805038
12249,-27.3411807072
12250,-27.3411809107
12251,-27.3411811142
12252,-27.3411813178
12253,-27.3411815214
12254,-27.3411817251
12255,-27.3411819288
12256,-27.3411821327
12257,-27.3411823365
12258,-27.3411825405
12259,-27.3411827445
12260,-27.3411829486
12261,-27.3411831527
12262,-27.3411833569
12263,-27.3411835611
12264,-27.3411837654
12265,-27.3411839698
12266,-27.3411841743
12267,-27.3411843788
12268,-27.3411845833
12269,-27.3411847879
12270,-27.3411849926
12271,-27.3411851974
12272,-27.3411854022
12273,-27.3411856071
12274,-27.341185812
12275,-27.341186017
12276,-27.341186222
12277,-27.3411864272
12278,-27.3411866324
12279,-27.3411868376
12280,-27.3411870429
12281,-27.3411872483
12282,-27.3411874537
12283,-27.3411876592
12284,-27.3411878648
12285,-27.3411880704
12286,-27.3411882761
12287,-27.3411884818
12288,-27.3411886876
12289,-27.3411888935
12290,-27.3411890994
12291,-27.3411893054
12292,-27.3411895115
12293,-27.3411897176
12294,-27.3411899238
12295,-27.34119013
12296,-27.3411903363
12297,-27.3411905427
12298,-27.3411907491
12299,-27.3411909556
12300,-27.3411911622
12301,-27.3411913688
12302,-27.3411915755
12303,-27.3411917822
12304,-27.341191989
12305,-27.3411921959
12306,-27.3411924028
12307,-27.3411926098
12308,-27.3411928169
12309,-27.341193024
12310,-27.3411932312
12311,-27.3411934384
12312,-27.3411936457
12313,-27.3411938531
12314,-27.3411940605
12315,-27.341194268
12316,-27.3411944756
12317,-27.3411946832
12318,-27.3411948909
12319,-27.3411950987
12320,-27.3411953065
12321,-27.3411955143
12322,-27.3411957223
12323,-27.3411959303
12324,-27.3411961384
12325,-27.3411963465
12326,-27.3411965547
12327,-27.3411967629
12328,-27.3411969713
12329,-27.3411971796
12330,-27.3411973881
12331,-27.3411975966
12332,-27.3411978052
12333,-27.3411980138
12334,-27.3411982225
12335,-27.3411984313
12336,-27.3411986401
12337,-27.341198849
12338,-27.3411990579
12339,-27.3411992669
12340,-27.341199476
12341,-27.3411996852
12342,-27.3411998944
12343,-27.3412001036
12344,-27.341200313
12345,-27.3412005224
12346,-27.3412007318
12347,-27.3412009413
12348,-27.3412011509
12349,-27.3412013606
12350,-27.3412015703
12351,-27.3412017801
12352,-27.3412019899
12353,-27.3412021998
12354,-27.3412024098
12355,-27.3412026198
12356,-27.3412028299
12357,-27.3412030401
12358,-27.3412032503
12359,-27.3412034606
12360,-27.341203671
12361,-27.3412038814
12362,-27.3412040919
12363,-27.3412043024
12364,-27.341204513
12365,-27.3412047237
12366,-27.3412049344
12367,-27.3412051452
12368,-27.3412053561
12369,-27.341205567
12370,-27.341205778
12371,-27.3412059891
12372,-27.3412062002
12373,-27.3412064114
12374,-27.3412066226
12375,-27.3412068339
12376,-27.3412070453
12377,-27.3412072567
12378,-27.3412074682
12379,-27.3412076798
12380,-27.3412078914
12381,-27.3412081031
12382,-27.3412083149
12383,-27.3412085267
12384,-27.3412087386
12385,-27.3412089506
12386,-27.3412091626
12387,-27.3412093747
12388,-27.3412095868
12389,-27.3412097991
12390,-27.3412100113
12391,-27.3412102237
12392,-27.3412104361
12393,-27.3412106486
12394,-27.3412108611
12395,-27.3412110737
12396,-27.3412112864
12397,-27.3412114991
12398,-27.3412117119
12399,-27.3412119247
12400,-27.3412121377
12401,-27.3412123507
12402,-27.3412125637
12403,-27.3412127768
12404,-27.34121299
12405,-27.3412132033
12406,-27.3412134166
12407,-27.3412136299
12408,-27.3412138434
12409,-27.3412140569
12410,-27.3412142705
12411,-27.3412144841
12412,-27.3412146978
12413,-27.3412149116
12414,-27.3412151254
12415,-27.3412153393
12416,-27.3412155533
12417,-27.3412157673
12418,-27.3412159814
12419,-27.3412161955
12420,-27.3412164098
12421,-27.3412166241
12422,-27.3412168384
12423,-27.3412170528
12424,-27.3412172673
12425,-27.3412174819
12426,-27.3412176965
12427,-27.3412179112
12428,-27.3412181259
12429,-27.3412183407
12430,-27.3412185556
12431,-27.3412187705
12432,-27.3412189855
12433,-27.3412192006
12434,-27.3412194157
12435,-27.3412196309
12436,-27.3412198462
12437,-27.3412200615
12438,-27.3412202769
12439,-27.3412204924
12440,-27.3412207079
12441,-27.3412209235
12442,-27.3412211392
12443,-27.3412213549
12444,-27.3412215707
12445,-27.3412217866
12446,-27.3412220025
12447,-27.3412222185
12448,-27.3412224345
12449,-27.3412226507
12450,-27.3412228668
12451,-27.3412230831
12452,-27.3412232994
12453,-27.3412235158
12454,-27.3412237322
12455,-27.3412239488
12456,-27.3412241653
12457,-27.341224382
12458,-27.3412245987
12459,-27.3412248155
12460,-27.3412250323
12461,-27.3412252492
12462,-27.3412254662
12463,-27.3412256833
12464,-27.3412259004
12465,-27.3412261175
12466,-27.3412263348
12467,-27.3412265521
12468,-27.3412267695
12469,-27.3412269869
12470,-27.3412272044
12471,-27.341227422
12472,-27.3412276396
12473,-27.3412278573
12474,-27.3412280751
12475,-27.3412282929
12476,-27.3412285108
12477,-27.3412287288
12478,-27.3412289468
12479,-27.3412291649
12480,-27.3412293831
12481,-27.3412296013
12482,-27.3412298197
12483,-27.341230038
12484,-27.3412302565
12485,-27.341230475
12486,-27.3412306935
12487,-27.3412309122
12488,-27.3412311309
12489,-27.3412313496
12490,-27.3412315685
12491,-27.3412317874
12492,-27.3412320063
12493,-27.3412322254
12494,-27.3412324445
12495,-27.3412326636
12496,-27.3412328829
12497,-27.3412331022
12498,-27.3412333215
12499,-27.341233541
12500,-27.3412337605
12501,-27.34123398
12502,-27.3412341997
12503,-27.3412344194
12504,-27.3412346392
12505,-27.341234859
12506,-27.3412350789
12507,-27.3412352989
12508,-27.3412355189
12509,-27.341235739
12510,-27.3412359592
12511,-27.3412361794
12512,-27.3412363997
12513,-27.3412366201
12514,-27.3412368405
12515,-27.341237061
12516,-27.3412372816
12517,-27.3412375023
12518,-27.341237723
12519,-27.3412379437
12520,-27.3412381646
12521,-27.3412383855
12522,-27.3412386065
12523,-27.3412388275
12524,-27.3412390486
12525,-27.3412392698
12526,-27.3412394911
12527,-27.3412397124
12528,-27.3412399337
12529,-27.3412401552
12530,-27.3412403767
12531,-27.3412405983
12532,-27.34124082
12533,-27.3412410417
12534,-27.3412412635
12535,-27.3412414853
12536,-27.3412417072
12537,-27.3412419292
12538,-27.3412421513
12539,-27.3412423734
12540,-27.3412425956
12541,-27.3412428179
12542,-27.3412430402
12543,-27.3412432626
12544,-27.3412434851
12545,-27.3412437076
12546,-27.3412439302
12547,-27.3412441529
12548,-27.3412443756
12549,-27.3412445984
12550,-27.3412448213
12551,-27.3412450442
12552,-27.3412452672
12553,-27.3412454903
12554,-27.3412457134
12555,-27.3412459366
12556,-27.3412461599
12557,-27.3412463833
12558,-27.3412466067
12559,-27.3412468302
12560,-27.3412470537
12561,-27.3412472773
12562,-27.341247501
12563,-27.3412477248
12564,-27.3412479486
12565,-27.3412481725
12566,-27.3412483965
12567,-27.3412486205
12568,-27.3412488446
12569,-27.3412490688
12570,-27.341249293
12571,-27.3412495173
12572,-27.3412497417
12573,-27.3412499661
12574,-27.3412501906
12575,-27.3412504152
12576,-27.3412506398
12577,-27.3412508646
12578,-27.3412510893
12579,-27.3412513142
12580,-27.3412515391
12581,-27.3412517641
12582,-27.3412519892
12583,-27.3412522143
12584,-27.3412524395
12585,-27.3412526647
12586,-27.3412528901
12587,-27.3412531155
12588,-27.3412533409
12589,-27.3412535665
12590,-27.3412537921
12591,-27.3412540178
12592,-27.3412542435
12593,-27.3412544693
12594,-27.3412546952
12595,-27.3412549212
12596,-27.3412551472
12597,-27.3412553733
12598,-27.3412555994
12599,-27.3412558257
12600,-27.341256052
12601,-27.3412562783
12602,-27.3412565048
12603,-27.3412567313
12604,-27.3412569578
12605,-27.3412571845
12606,-27.3412574112
12607,-27.341257638
12608,-27.3412578648
12609,-27.3412580917
12610,-27.3412583187
12611,-27.3412585458
12612,-27.3412587729
12613,-27.3412590001
12614,-27.3412592274
12615,-27.3412594547
12616,-27.3412596821
12617,-27.3412599096
12618,-27.3412601371
12619,-27.3412603647
12620,-27.3412605924
12621,-27.3412608202
12622,-27.341261048
12623,-27.3412612759
12624,-27.3412615038
12625,-27.3412617319
12626,-27.34126196
12627,-27.3412621881
12628,-27.3412624164
12629,-27.3412626447
12630,-27.3412628731
12631,-27.3412631015
12632,-27.34126333
12633,-27.3412635586
12634,-27.3412637873
12635,-27.341264016
12636,-27.3412642448
12637,-27.3412644737
12638,-27.3412647026
12639,-27.3412649316
12640,-27.3412651607
12641,-27.3412653898
12642,-27.3412656191
12643,-27.3412658484
12644,-27.3412660777
12645,-27.3412663071
12646,-27.3412665366
12647,-27.3412667662
12648,-27.3412669958
12649,-27.3412672255
12650,-27.3412674553
12651,-27.3412676852
12652,-27.3412679151
12653,-27.3412681451
12654,-27.3412683751
12655,-27.3412686053
12656,-27.3412688355
12657,-27.3412690657
12658,-27.3412692961
12659,-27.3412695265
12660,-27.341269757
12661,-27.3412699875
12662,-27.3412702181
12663,-27.3412704488
12664,-27.3412706796
12665,-27.3412709104
12666,-27.3412711413
12667,-27.3412713723
12668,-27.3412716034
12669,-27.3412718345
12670,-27.3412720657
12671,-27.3412722969
12672,-27.3412725282
12673,-27.3412727596
12674,-27.3412729911
12675,-27.3412732227
12676,-27.3412734543
12677,-27.3412736859
12678,-27.3412739177
12679,-27.3412741495
12680,-27.3412743814
12681,-27.3412746134
12682,-27.3412748454
12683,-27.3412750775
12684,-27.3412753097
12685,-27.341275542
12686,-27.3412757743
12687,-27.3412760067
12688,-27.3412762391
12689,-27.3412764717
12690,-27.3412767043
12691,-27.3412769369
12692,-27.3412771697
12693,-27.3412774025
12694,-27.3412776354
12695,-27.3412778684
12696,-27.3412781014
12697,-27.3412783345
12698,-27.3412785677
12699,-27.3412788009
12700,-27.3412790342
12701,-27.3412792676
12702,-27.3412795011
12703,-27.3412797346
12704,-27.3412799682
12705,-27.3412802019
12706,-27.3412804356
12707,-27.3412806694
12708,-27.3412809033
12709,-27.3412811373
12710,-27.3412813713
12711,-27.3412816054
12712,-27.3412818396
12713,-27.3412820739
12714,-27.3412823082
12715,-27.3412825426
12716,-27.341282777
12717,-27.3412830116
12718,-27.3412832462
12719,-27.3412834808
12720,-27.3412837156
12721,-27.3412839504
12722,-27.3412841853
12723,-27.3412844203
12724,-27.3412846553
12725,-27.3412848904
12726,-27.3412851256
12727,-27.3412853608
12728,-27.3412855962
12729,-27.3412858316
12730,-27.341286067
12731,-27.3412863026
12732,-27.3412865382
12733,-27.3412867739
12734,-27.3412870096
12735,-27.3412872455
12736,-27.3412874814
12737,-27.3412877173
12738,-27.3412879534
12739,-27.3412881895
12740,-27.3412884257
12741,-27.3412886619
12742,-27.3412888983
12743,-27.3412891347
12744,-27.3412893712
12745,-27.3412896077
12746,-27.3412898443
12747,-27.341290081
12748,-27.3412903178
12749,-27.3412905546
12750,-27.3412907916
12751,-27.3412910285
12752,-27.3412912656
12753,-27.3412915027
12754,-27.3412917399
12755,-27.3412919772
12756,-27.3412922146
12757,-27.341292452
12758,-27.3412926895
12759,-27.3412929271
12760,-27.3412931647
12761,-27.3412934024
12762,-27.3412936402
12763,-27.3412938781
12764,-27.341294116
12765,-27.341294354
12766,-27.3412945921
12767,-27.3412948302
12768,-27.3412950684
12769,-27.3412953067
12770,-27.3412955451
12771,-27.3412957836
12772,-27.3412960221
12773,-27.3412962607
12774,-27.3412964993
12775,-27.3412967381
12776,-27.3412969769
12777,-27.3412972157
12778,-27.3412974547
12779,-27.3412976937
12780,-27.3412979328
12781,-27.341298172
12782,-27.3412984113
12783,-27.3412986506
12784,-27.34129889
12785,-27.3412991294
12786,-27.341299369
12787,-27.3412996086
12788,-27.3412998483
12789,-27.341300088
12790,-27.3413003279
12791,-27.3413005678
12792,-27.3413008078
12793,-27.3413010478
12794,-27.341301288
12795,-27.3413015282
12796,-27.3413017684
12797,-27.3413020088
12798,-27.3413022492
12799,-27.3413024897
12800,-27.3413027303
12801,-27.3413029709
12802,-27.3413032116
12803,-27.3413034524
12804,-27.3413036933
12805,-27.3413039342
12806,-27.3413041752
12807,-27.3413044163
12808,-27.3413046575
12809,-27.3413048987
12810,-27.34130514
12811,-27.3413053814
12812,-27.3413056229
12813,-27.3413058644
12814,-27.341306106
12815,-27.3413063477
12816,-27.3413065895
12817,-27.3413068313
12818,-27.3413070732
12819,-27.3413073152
12820,-27.3413075572
12821,-27.3413077993
12822,-27.3413080415
12823,-27.3413082838
12824,-27.3413085262
12825,-27.3413087686
12826,-27.3413090111
12827,-27.3413092536
12828,-27.3413094963
12829,-27.341309739
12830,-27.3413099818
12831,-27.3413102247
12832,-27.3413104676
12833,-27.3413107106
12834,-27.3413109537
12835,-27.3413111969
12836,-27.3413114401
12837,-27.3413116834
12838,-27.3413119268
12839,-27.3413121703
12840,-27.3413124138
12841,-27.3413126575
12842,-27.3413129011
12843,-27.3413131449
12844,-27.3413133888
12845,-27.3413136327
12846,-27.3413138767
12847,-27.3413141207
12848,-27.3413143649
12849,-27.3413146091
12850,-27.3413148534
12851,-27.3413150977
12852,-27.3413153422
12853,-27.3413155867
12854,-27.3413158313
12855,-27.3413160759
12856,-27.3413163207
12857,-27.3413165655
12858,-27.3413168104
12859,-27.3413170553
12860,-27.3413173004
12861,-27.3413175455
12862,-27.3413177907
12863,-27.3413180359
12864,-27.3413182813
12865,-27.3413185267
12866,-27.3413187722
12867,-27.3413190177
12868,-27.3413192634
12869,-27.3413195091
12870,-27.3413197549
12871,-27.3413200008
12872,-27.3413202467
12873,-27.3413204927
12874,-27.3413207388
12875,-27.341320985
12876,-27.3413212312
12877,-27.3413214776
12878,-27.341321724
12879,-27.3413219704
12880,-27.341322217
12881,-27.3413224636
12882,-27.3413227103
12883,-27.3413229571
12884,-27.3413232039
12885,-27.3413234509
12886,-27.3413236979
12887,-27.3413239449
12888,-27.3413241921
12889,-27.3413244393
12890,-27.3413246866
12891,-27.341324934
12892,-27.3413251815
12893,-27.341325429
12894,-27.3413256766
12895,-27.3413259243
12896,-27.3413261721
12897,-27.3413264199
12898,-27.3413266678
12899,-27.3413269158
12900,-27.3413271639
12901,-27.341327412
12902,-27.3413276602
12903,-27.3413279085
12904,-27.3413281569
12905,-27.3413284054
12906,-27.3413286539
12907,-27.3413289025
12908,-27.3413291512
12909,-27.3413293999
12910,-27.3413296487
12911,-27.3413298977
12912,-27.3413301466
12913,-27.3413303957
12914,-27.3413306448
12915,-27.341330894
12916,-27.3413311433
12917,-27.3413313927
12918,-27.3413316421
12919,-27.3413318917
12920,-27.3413321413
12921,-27.3413323909
12922,-27.3413326407
12923,-27.3413328905
12924,-27.3413331404
12925,-27.3413333904
12926,-27.3413336405
12927,-27.3413338906
12928,-27.3413341408
12929,-27.3413343911
12930,-27.3413346415
12931,-27.3413348919
12932,-27.3413351424
12933,-27.341335393
12934,-27.3413356437
12935,-27.3413358944
12936,-27.3413361453
12937,-27.3413363962
12938,-27.3413366471
12939,-27.3413368982
12940,-27.3413371493
12941,-27.3413374006
12942,-27.3413376518
12943,-27.3413379032
12944,-27.3413381547
12945,-27.3413384062
12946,-27.3413386578
12947,-27.3413389095
12948,-27.3413391612
12949,-27.341339413
12950,-27.3413396649
12951,-27.3413399169
12952,-27.341340169
12953,-27.3413404211
12954,-27.3413406734
12955,-27.3413409257
12956,-27.341341178
12957,-27.3413414305
12958,-27.341341683
12959,-27.3413419356
12960,-27.3413421883
12961,-27.3413424411
12962,-27.3413426939
12963,-27.3413429468
12964,-27.3413431998
12965,-27.3413434529
12966,-27.3413437061
12967,-27.3413439593
12968,-27.3413442126
12969,-27.341344466
12970,-27.3413447194
12971,-27.341344973
12972,-27.3413452266
12973,-27.3413454803
12974,-27.3413457341
12975,-27.3413459879
12976,-27.3413462419
12977,-27.3413464959
12978,-27.34134675
12979,-27.3413470041
12980,-27.3413472584
12981,-27.3413475127
12982,-27.3413477671
12983,-27.3413480216
12984,-27.3413482761
12985,-27.3413485308
12986,-27.3413487855
12987,-27.3413490403
12988,-27.3413492952
12989,-27.3413495501
12990,-27.3413498051
12991,-27.3413500602
12992,-27.3413503154
12993,-27.3413505707
12994,-27.341350826
12995,-27.3413510815
12996,-27.341351337
12997,-27.3413515925
12998,-27.3413518482
12999,-27.3413521039
